filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_2287.mat,-1.5,2.8,25.490026747521398,27.401525978566248,27.898263445148658,-8.385852569917406
room_acoustic_data_room_2288.mat,-1.5,2.8117647058823527,25.568112417182682,27.412081266242385,27.94846452786195,-8.371068631443224
room_acoustic_data_room_2289.mat,-1.5,2.823529411764706,25.46807972825504,27.32234499527598,27.77995629433096,-8.288225822820461
room_acoustic_data_room_2290.mat,-1.5,2.835294117647059,25.181262043685525,27.107477293541365,27.408906566516936,-8.13656966312805
room_acoustic_data_room_2291.mat,-1.5,2.847058823529412,24.704805178811313,26.780519805813046,26.829482794418173,-7.895264200986435
room_acoustic_data_room_2292.mat,-1.5,2.8588235294117648,25.42193497509649,27.54463532257048,27.422085165475927,-8.009943158901446
room_acoustic_data_room_2293.mat,-1.5,2.8705882352941177,26.001701073602938,28.174701911053855,27.905363847988053,-8.108326599373251
room_acoustic_data_room_2294.mat,-1.5,2.8823529411764706,26.377495252739894,28.631357739557764,28.206781726366685,-8.13009132376999
room_acoustic_data_room_2295.mat,-1.5,2.8941176470588235,26.507889011286725,28.97097232482931,28.244831849782905,-8.028172876709935
room_acoustic_data_room_2296.mat,-1.5,2.9058823529411764,27.354899444626856,29.98821171654988,28.94513237261542,-8.143712103738899
room_acoustic_data_room_2297.mat,-1.5,2.9176470588235293,28.114746979148336,30.921307080993586,29.573758904204908,-8.200037433377398
room_acoustic_data_room_2298.mat,-1.5,2.929411764705882,28.699824820712937,31.631123490441183,30.04811942850332,-8.20031745763967
room_acoustic_data_room_2299.mat,-1.5,2.9411764705882355,29.103981212609852,32.084429071756446,30.389196689605683,-8.124577885429755
room_acoustic_data_room_2300.mat,-1.5,2.9529411764705884,29.344608482307418,32.28620432228937,30.628489063626066,-7.975780109876304
room_acoustic_data_room_2301.mat,-1.5,2.9647058823529413,29.43663592357378,32.28378295211826,30.771179202373634,-7.7546970570771565
room_acoustic_data_room_2302.mat,-1.5,2.976470588235294,29.4484341614333,32.15354049873071,30.867312018998913,-7.516520656318974
room_acoustic_data_room_2303.mat,-1.5,2.988235294117647,29.40548082989705,31.943707631221685,30.936723960967413,-7.27499891622264
room_acoustic_data_room_2304.mat,-1.5,3.0,29.328222027628602,31.696895589384336,30.98605211599358,-7.040516701147891
room_acoustic_data_room_2305.mat,4.5,0.0,30.66277588514785,32.92353158116731,32.15752532749532,-8.368306013486901
room_acoustic_data_room_2306.mat,4.5,0.011764705882352941,30.814117635834943,33.23400521675461,32.16683504730945,-8.673268371121342
room_acoustic_data_room_2307.mat,4.5,0.023529411764705882,30.94065890859588,33.51007303693941,32.163125530222295,-8.993075529975366
room_acoustic_data_room_2308.mat,4.5,0.03529411764705882,31.028283261912556,33.704570034421266,32.1409145809872,-9.323057045363663
room_acoustic_data_room_2309.mat,4.5,0.047058823529411764,31.019270402807262,33.73264357233895,32.08119654088075,-9.616541451477453
room_acoustic_data_room_2310.mat,4.5,0.058823529411764705,30.868349693703465,33.51295556760897,31.953390059462784,-9.840813988342603
room_acoustic_data_room_2311.mat,4.5,0.07058823529411765,30.52361848052368,33.002581761270164,31.692675929218808,-9.957778773022895
room_acoustic_data_room_2312.mat,4.5,0.08235294117647059,29.937707934080912,32.177701615347445,31.264924253428454,-9.934717178955779
room_acoustic_data_room_2313.mat,4.5,0.09411764705882353,29.046426248887197,31.06749817875822,30.621015373142523,-9.722361893865228
room_acoustic_data_room_2314.mat,4.5,0.10588235294117647,27.85884077336297,29.796969393737744,29.67107693935851,-9.344078132694278
room_acoustic_data_room_2315.mat,4.5,0.11764705882352941,27.61966791883111,29.347348228188213,29.536236873136076,-9.33378200296471
room_acoustic_data_room_2316.mat,4.5,0.12941176470588237,27.15306498574947,28.805811998102516,29.156708015899678,-9.20889137562221
room_acoustic_data_room_2317.mat,4.5,0.1411764705882353,26.435148895302476,28.15997217290586,28.595576245930523,-8.963893858247804
room_acoustic_data_room_2318.mat,4.5,0.15294117647058825,25.631969349080425,27.448883154684033,27.962070750804237,-8.760822796946742
room_acoustic_data_room_2319.mat,4.5,0.16470588235294117,25.93542577716812,27.6354372414962,28.371831808425956,-8.926353878241338
room_acoustic_data_room_2320.mat,4.5,0.17647058823529413,26.208112212622478,27.837716930635672,28.729735353689335,-9.056185895464587
room_acoustic_data_room_2321.mat,4.5,0.18823529411764706,26.304536266468,27.956030612019305,28.884980163880766,-9.13433778924355
room_acoustic_data_room_2322.mat,4.5,0.2,26.245189275661254,27.990449226310503,28.87292867734316,-9.17338623408013
room_acoustic_data_room_2323.mat,4.5,0.21176470588235294,26.0348350558329,27.955120781706363,28.680750052699814,-9.171240846802336
room_acoustic_data_room_2324.mat,4.5,0.2235294117647059,25.678097319018033,27.73196765038227,28.31811301455722,-9.12673818199862
room_acoustic_data_room_2325.mat,4.5,0.23529411764705882,25.142459524108688,27.313388449628388,27.744949926374687,-9.000807363130939
room_acoustic_data_room_2326.mat,4.5,0.24705882352941178,25.476939595161202,27.63035897457201,28.05756576432854,-9.136790290183974
room_acoustic_data_room_2327.mat,4.5,0.25882352941176473,25.786385868872376,27.91601329281095,28.360838767719372,-9.238253109280269
room_acoustic_data_room_2328.mat,4.5,0.27058823529411763,25.953474532512715,28.054879431098282,28.519752749879736,-9.292431537965726
room_acoustic_data_room_2329.mat,4.5,0.2823529411764706,26.003846019137157,28.094022344927524,28.55729815576861,-9.32337877006575
room_acoustic_data_room_2330.mat,4.5,0.29411764705882354,25.9486438873888,28.049933943723353,28.489284812860124,-9.340401178236931
room_acoustic_data_room_2331.mat,4.5,0.3058823529411765,25.771702026087546,27.934877016895886,28.286076031294854,-9.326042472809048
room_acoustic_data_room_2332.mat,4.5,0.3176470588235294,25.487255281334814,27.738335757447334,27.971641589860795,-9.293526323590159
room_acoustic_data_room_2333.mat,4.5,0.32941176470588235,25.032464588852466,27.395825078932976,27.488688419112535,-9.178167387432344
room_acoustic_data_room_2334.mat,4.5,0.3411764705882353,24.918078819433166,27.38011628547403,27.348004057264646,-9.183678700984512
room_acoustic_data_room_2335.mat,4.5,0.35294117647058826,25.335062673398042,27.844865075671585,27.74107858699822,-9.360354358159908
room_acoustic_data_room_2336.mat,4.5,0.36470588235294116,25.586578608198835,28.12906393132389,27.982217453352426,-9.45742748429614
room_acoustic_data_room_2337.mat,4.5,0.3764705882352941,25.70583382962311,28.281763022916394,28.09098316911784,-9.510633582246562
room_acoustic_data_room_2338.mat,4.5,0.38823529411764707,25.695075441702883,28.33667214144445,28.071186756406426,-9.523408052643653
room_acoustic_data_room_2339.mat,4.5,0.4,25.58921589968069,28.314221274923682,27.952196456687073,-9.531271743873134
room_acoustic_data_room_2340.mat,4.5,0.4117647058823529,25.378789282647336,28.16479302529382,27.748338920836385,-9.524888880929199
room_acoustic_data_room_2341.mat,4.5,0.4235294117647059,25.01821215323053,27.841884763983977,27.41532154792656,-9.457682191955403
room_acoustic_data_room_2342.mat,4.5,0.43529411764705883,24.470803443941016,27.2917186473882,26.903895226951708,-9.289869452696639
room_acoustic_data_room_2343.mat,4.5,0.4470588235294118,24.818743156454715,27.55749423752322,27.26541782999458,-9.363567038953764
room_acoustic_data_room_2344.mat,4.5,0.4588235294117647,25.02099354718998,27.65364756841732,27.495156678960058,-9.361593523467368
room_acoustic_data_room_2345.mat,4.5,0.47058823529411764,25.096046591461256,27.62386516037345,27.605642344225284,-9.32236483149215
room_acoustic_data_room_2346.mat,4.5,0.4823529411764706,25.05705100887201,27.518798204611418,27.59300139770342,-9.260664194533234
room_acoustic_data_room_2347.mat,4.5,0.49411764705882355,24.936635406697157,27.370414990715595,27.486185617346838,-9.209831743935931
room_acoustic_data_room_2348.mat,4.5,0.5058823529411764,24.72066013491855,27.16850564615251,27.25605777875773,-9.155882467031411
room_acoustic_data_room_2349.mat,4.5,0.5176470588235295,24.418285161302073,26.885544641290142,26.937285309185746,-9.107197333205727
room_acoustic_data_room_2350.mat,4.5,0.5294117647058824,24.00404720465101,26.485358670017977,26.51954780441079,-9.035737651726633
room_acoustic_data_room_2351.mat,4.5,0.5411764705882353,24.175949257737862,26.63356832515397,26.715710359919438,-9.089705023655073
room_acoustic_data_room_2352.mat,4.5,0.5529411764705883,24.51433181508714,26.936562182189622,27.087851765311925,-9.178519024563736
room_acoustic_data_room_2353.mat,4.5,0.5647058823529412,24.73689367344464,27.139823066226768,27.340690588378592,-9.243007137315416
room_acoustic_data_room_2354.mat,4.5,0.5764705882352941,24.832506910709125,27.239433549357344,27.46208518272263,-9.274078900705895
room_acoustic_data_room_2355.mat,4.5,0.5882352941176471,24.825310773378405,27.27084633340575,27.470236340190553,-9.296725633181449
room_acoustic_data_room_2356.mat,4.5,0.6,24.702161068301326,27.217976171138012,27.350592336717213,-9.298009590531738
room_acoustic_data_room_2357.mat,4.5,0.611764705882353,24.45846051322156,27.038459535223875,27.092866136418667,-9.272732943624778
room_acoustic_data_room_2358.mat,4.5,0.6235294117647059,24.048414006093033,26.655958271298775,26.683194404428896,-9.172941082581453
room_acoustic_data_room_2359.mat,4.5,0.6352941176470588,24.030885548639766,26.611269042161858,26.685245631163554,-9.155065808265597
