filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_1781.mat,2.8705882352941177,-1.0,27.356752053518505,28.475269572939432,28.47228620148178,-9.612485817888986
room_acoustic_data_room_1782.mat,2.8823529411764706,-1.0,27.737418231729816,28.929538612076456,28.78933240185683,-9.60857187232611
room_acoustic_data_room_1783.mat,2.8941176470588235,-1.0,27.828645451736147,29.27135849569143,28.846552569834007,-9.429972752457555
room_acoustic_data_room_1784.mat,2.9058823529411764,-1.0,28.12048526644023,29.798244449093005,29.07001469753187,-9.305131053209765
room_acoustic_data_room_1785.mat,2.9176470588235293,-1.0,28.86237086534503,30.734525894145786,29.653214468962812,-9.29160705494298
room_acoustic_data_room_1786.mat,2.929411764705882,-1.0,29.36535942166847,31.463770500789714,30.016682746907627,-9.156449036897165
room_acoustic_data_room_1787.mat,2.9411764705882355,-1.0,29.67360222796497,31.970477114023442,30.2405946656773,-8.933967202790603
room_acoustic_data_room_1788.mat,2.9529411764705884,-1.0,29.864521701725412,32.27921588939325,30.3801686342017,-8.689685596386145
room_acoustic_data_room_1789.mat,2.9647058823529413,-1.0,29.93261602905974,32.3852811748326,30.447511838560143,-8.405187383376365
room_acoustic_data_room_1790.mat,2.976470588235294,-1.0,29.911812151091222,32.32369147667389,30.473647375227692,-8.101470732967488
room_acoustic_data_room_1791.mat,2.988235294117647,-1.0,29.83095095023225,32.156288196057446,30.47497198296838,-7.79524986666803
room_acoustic_data_room_1792.mat,3.0,-1.0,29.71000308924339,31.92775521623554,30.45991930245906,-7.495695621000669
room_acoustic_data_room_1793.mat,0.0,4.0,30.452817567507203,33.18708871924174,30.92540057922043,-8.236890734137
room_acoustic_data_room_1794.mat,0.011764705882352941,4.0,30.662163281611775,33.59244408371234,30.983562801780593,-8.623863354448833
room_acoustic_data_room_1795.mat,0.023529411764705882,4.0,30.861563306157883,33.96505335647505,31.051977686834178,-9.047057098859273
room_acoustic_data_room_1796.mat,0.03529411764705882,4.0,31.019036631542747,34.232023154864194,31.110934681910052,-9.484971371289213
room_acoustic_data_room_1797.mat,0.047058823529411764,4.0,31.107227191285848,34.330270672015224,31.14725842184278,-9.921921708909474
room_acoustic_data_room_1798.mat,0.058823529411764705,4.0,31.07331041493284,34.18178838650087,31.139853308130512,-10.317402241406127
room_acoustic_data_room_1799.mat,0.07058823529411765,4.0,30.804945955038505,33.65986917534161,31.00945723902223,-10.571236826595333
room_acoustic_data_room_1800.mat,0.08235294117647059,4.0,30.2975979828442,32.85718740866502,30.717219678761044,-10.689978681727368
room_acoustic_data_room_1801.mat,0.09411764705882353,4.0,29.580478110844673,31.876641060246627,30.22199027302481,-10.712006231450342
room_acoustic_data_room_1802.mat,0.10588235294117647,4.0,29.233022331889313,31.220650741413234,30.058899275869674,-10.807148359591448
room_acoustic_data_room_1803.mat,0.11764705882352941,4.0,29.08014452224153,30.79224186823538,30.041492609153316,-10.910080312123942
room_acoustic_data_room_1804.mat,0.12941176470588237,4.0,28.711952411413154,30.258849727351112,29.81319996732891,-10.91062428662173
room_acoustic_data_room_1805.mat,0.1411764705882353,4.0,28.095868804479338,29.568707792517603,29.382895057545294,-10.778866604269462
room_acoustic_data_room_1806.mat,0.15294117647058825,4.0,27.39151799666419,28.86054208843174,28.89360721784097,-10.55422298176852
room_acoustic_data_room_1807.mat,0.16470588235294117,4.0,27.757900952907416,28.9825343599631,29.381654856048737,-10.68924353386448
room_acoustic_data_room_1808.mat,0.17647058823529413,4.0,27.905166525637767,29.00331062956576,29.632482697281887,-10.72070393062478
room_acoustic_data_room_1809.mat,0.18823529411764706,4.0,27.9133752667163,28.97546812364405,29.698899443282997,-10.72483541752057
room_acoustic_data_room_1810.mat,0.2,4.0,27.822673632668263,28.946804785752114,29.620158392843127,-10.7371512311349
room_acoustic_data_room_1811.mat,0.21176470588235294,4.0,27.632526616950198,28.90820096705863,29.396571016488817,-10.753457138683888
room_acoustic_data_room_1812.mat,0.2235294117647059,4.0,27.31198427980141,28.723926756848662,29.01873415396441,-10.739662371455793
room_acoustic_data_room_1813.mat,0.23529411764705882,4.0,26.836370947782697,28.37303335875939,28.525695497054752,-10.666685062588213
room_acoustic_data_room_1814.mat,0.24705882352941178,4.0,27.090179071242023,28.59083046568213,28.740522459550412,-10.772945646150552
room_acoustic_data_room_1815.mat,0.25882352941176473,4.0,27.325476628087554,28.77513633953607,28.963462362454845,-10.796291516468749
room_acoustic_data_room_1816.mat,0.27058823529411763,4.0,27.39788893616556,28.832029821164113,29.044220782234063,-10.75109602428695
room_acoustic_data_room_1817.mat,0.2823529411764706,4.0,27.3484686494417,28.81979604190427,29.004240336077373,-10.67766802752721
room_acoustic_data_room_1818.mat,0.29411764705882354,4.0,27.176520528882882,28.735711588093984,28.826516822689605,-10.573973336142465
room_acoustic_data_room_1819.mat,0.3058823529411765,4.0,26.91857447899144,28.59876618753985,28.546911663174303,-10.47546858570455
room_acoustic_data_room_1820.mat,0.3176470588235294,4.0,26.53861740362782,28.346886089494376,28.144160413617012,-10.345150053461502
