filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3303.mat,-2.0,2.7058823529411766,16.02735837397077
room_acoustic_data_room_3304.mat,-2.0,2.7176470588235295,16.02735837397077
room_acoustic_data_room_3305.mat,-2.0,2.7294117647058824,16.02735837397077
room_acoustic_data_room_3306.mat,-2.0,2.7411764705882353,16.02735837397077
room_acoustic_data_room_3307.mat,-2.0,2.7529411764705882,16.02735837397077
room_acoustic_data_room_3308.mat,-2.0,2.764705882352941,16.02735837397077
room_acoustic_data_room_3309.mat,-2.0,2.776470588235294,16.02735837397077
room_acoustic_data_room_3310.mat,-2.0,2.788235294117647,16.02735837397077
room_acoustic_data_room_3311.mat,-2.0,2.8,16.02735837397077
room_acoustic_data_room_3312.mat,-2.0,2.8117647058823527,16.02735837397077
room_acoustic_data_room_3313.mat,-2.0,2.823529411764706,16.02735837397077
room_acoustic_data_room_3314.mat,-2.0,2.835294117647059,16.02735837397077
room_acoustic_data_room_3315.mat,-2.0,2.847058823529412,16.02735837397077
room_acoustic_data_room_3316.mat,-2.0,2.8588235294117648,16.02735837397077
room_acoustic_data_room_3317.mat,-2.0,2.8705882352941177,16.02735837397077
room_acoustic_data_room_3318.mat,-2.0,2.8823529411764706,16.02735837397077
room_acoustic_data_room_3319.mat,-2.0,2.8941176470588235,16.02735837397077
room_acoustic_data_room_3320.mat,-2.0,2.9058823529411764,16.02735837397077
room_acoustic_data_room_3321.mat,-2.0,2.9176470588235293,16.02735837397077
room_acoustic_data_room_3322.mat,-2.0,2.929411764705882,16.02735837397077
room_acoustic_data_room_3323.mat,-2.0,2.9411764705882355,16.02735837397077
room_acoustic_data_room_3324.mat,-2.0,2.9529411764705884,16.02735837397077
room_acoustic_data_room_3325.mat,-2.0,2.9647058823529413,16.02735837397077
room_acoustic_data_room_3326.mat,-2.0,2.976470588235294,16.02735837397077
room_acoustic_data_room_3327.mat,-2.0,2.988235294117647,16.02735837397077
room_acoustic_data_room_3328.mat,-2.0,3.0,16.02735837397077
room_acoustic_data_room_3329.mat,5.0,0.0,16.02735837397077
room_acoustic_data_room_3330.mat,5.0,0.011764705882352941,16.02735837397077
room_acoustic_data_room_3331.mat,5.0,0.023529411764705882,16.02735837397077
